"2023-04-22 00:00:00","164.97","165.0","164.97","164.97","459",0
"2023-04-22 01:00:00","164.98","164.99","164.96","164.98","520",0
"2023-04-24 10:00:00","164.55","164.79","164.08","164.55","238",0
"2023-04-24 11:00:00","164.13","164.58","164.08","164.13","240",0
"2023-04-24 12:00:00","164.54","164.55","164.2","164.54","118",0
"2023-04-24 13:00:00","164.46","164.53","164.34","164.46","76",0
"2023-04-24 14:00:00","164.73","164.98","164.6","164.73","29332",0
"2023-04-24 15:00:00","164.61","164.85","164.58","164.61","26091",0
"2023-04-24 16:00:00","164.16","165.47","164.38","165.16","1551891",1
"2023-04-24 17:00:00","165.04","165.42","164.04","164.04","1174555",0
"2023-04-24 18:00:00","164.12","164.4","163.9","164.12","774835",0
"2023-04-24 19:00:00","164.52","164.62","164.04","164.52","534862",0
"2023-04-24 20:00:00","164.14","165.22","164.38","165.14","772643",1
"2023-04-24 21:00:00","165.29","165.44","164.99","165.29","698315",0
"2023-04-24 22:00:00","165.35","165.6","165.09","165.35","1895337",0
"2023-04-24 23:00:00","165.15","165.45","165.12","165.15","2823425",0
"2023-04-25 00:00:00","165.08","165.15","165.08","165.08","4130",1
"2023-04-25 01:00:00","165.18","165.2","165.1","165.18","1763",0
"2023-04-25 10:00:00","165.64","165.01","164.53","164.64","288",0
"2023-04-25 11:00:00","164.38","164.7","164.29","164.38","71",0
"2023-04-25 12:00:00","164.51","164.58","164.39","164.51","79",1
"2023-04-25 13:00:00","164.87","165.03","164.52","164.87","197",0
"2023-04-25 14:00:00","164.9","165.0","164.73","164.9","4681",0
"2023-04-25 15:00:00","164.81","165.0","164.5","164.81","39639",0
"2023-04-25 16:00:00","164.05","166.3","164.78","166.05","1669987",-1
"2023-04-25 17:00:00","166.22","166.28","165.06","165.22","1411513",-1
"2023-04-25 18:00:00","165.86","165.64","164.79","164.86","838940",0
"2023-04-25 19:00:00","164.62","164.92","164.38","164.62","679032",0
"2023-04-25 20:00:00","164.92","164.81","163.8","163.92","980432",0
"2023-04-25 21:00:00","163.01","164.52","163.75","164.01","831639",0
"2023-04-25 22:00:00","164.8","164.42","163.74","163.8","2034290",1
"2023-04-25 23:00:00","163.98","164.43","163.52","163.98","6055973",1
"2023-04-26 00:00:00","163.32","164.4","163.84","164.32","13419",0
"2023-04-26 01:00:00","164.51","164.72","164.17","164.51","21368",0
"2023-04-26 10:00:00","164.14","164.73","164.07","164.14","114",-1
"2023-04-26 11:00:00","164.5","164.5","164.22","164.5","144",0
"2023-04-26 12:00:00","164.16","164.44","164.1","164.16","57",0
"2023-04-26 13:00:00","164.25","164.35","163.18","163.25","322",0
"2023-04-26 14:00:00","163.89","163.58","162.66","162.89","30339",1
"2023-04-26 15:00:00","162.95","164.22","162.82","163.95","78834",1
"2023-04-26 16:00:00","163.03","164.14","162.8","164.03","1945184",0
"2023-04-26 17:00:00","164.89","164.27","163.27","163.89","1021600",0
